2025-08-22 06:55:18,250 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 06:55:18,250 | INFO    | scraper.cli          | Input file: test_input.xlsx
2025-08-22 06:55:18,250 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 06:55:18,251 | INFO    | scraper.cli          | Workers: 2
2025-08-22 06:55:18,251 | INFO    | scraper.cli          | Domain threshold: 65
2025-08-22 06:55:18,251 | INFO    | scraper.cli          | Max pages: 30
2025-08-22 06:55:18,251 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 06:55:18,251 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 06:55:18,491 | INFO    | scraper.cli          | Loaded 9 companies from test_input.xlsx
2025-08-22 06:55:18,492 | INFO    | scraper.orchestrator | ▶ Processing company: walter schmidt chemie gmbh
2025-08-22 06:55:18,495 | INFO    | scraper.orchestrator | ▶ Processing company: henan xinlianxin fertilizer co.
2025-08-22 06:55:18,944 | WARNING | googleapiclient.http | Encountered 403 Forbidden with reason "forbidden"
2025-08-22 06:55:18,944 | WARNING | scraper.google_search | Google quota 403 – sleeping 2s (attempt 1/5)
2025-08-22 06:55:19,338 | WARNING | googleapiclient.http | Encountered 403 Forbidden with reason "forbidden"
2025-08-22 06:55:19,338 | WARNING | scraper.google_search | Google quota 403 – sleeping 2s (attempt 1/5)
2025-08-22 06:55:20,976 | WARNING | googleapiclient.http | Encountered 403 Forbidden with reason "forbidden"
2025-08-22 06:55:20,976 | WARNING | scraper.google_search | Google quota 403 – sleeping 4s (attempt 2/5)
2025-08-22 06:55:21,783 | WARNING | googleapiclient.http | Encountered 403 Forbidden with reason "forbidden"
2025-08-22 06:55:21,783 | WARNING | scraper.google_search | Google quota 403 – sleeping 4s (attempt 2/5)
2025-08-22 06:55:25,006 | WARNING | googleapiclient.http | Encountered 403 Forbidden with reason "forbidden"
2025-08-22 06:55:25,006 | WARNING | scraper.google_search | Google quota 403 – sleeping 8s (attempt 3/5)
2025-08-22 06:55:25,816 | WARNING | googleapiclient.http | Encountered 403 Forbidden with reason "forbidden"
2025-08-22 06:55:25,817 | WARNING | scraper.google_search | Google quota 403 – sleeping 8s (attempt 3/5)
2025-08-22 06:55:33,039 | WARNING | googleapiclient.http | Encountered 403 Forbidden with reason "forbidden"
2025-08-22 06:55:33,039 | WARNING | scraper.google_search | Google quota 403 – sleeping 16s (attempt 4/5)
2025-08-22 06:55:33,849 | WARNING | googleapiclient.http | Encountered 403 Forbidden with reason "forbidden"
2025-08-22 06:55:33,849 | WARNING | scraper.google_search | Google quota 403 – sleeping 16s (attempt 4/5)
