2025-08-22 14:40:10,752 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 14:40:10,753 | INFO    | scraper.cli          | Input file: test_companies.csv
2025-08-22 14:40:10,753 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 14:40:10,753 | INFO    | scraper.cli          | Workers: 16
2025-08-22 14:40:10,754 | INFO    | scraper.cli          | Domain threshold: 65
2025-08-22 14:40:10,754 | INFO    | scraper.cli          | Max pages: 30
2025-08-22 14:40:10,754 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 14:40:10,755 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 14:40:10,756 | ERROR   | scraper.cli          | Input validation failed: Input file not found: test_companies.csv
