2025-08-22 10:34:09,995 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 10:34:09,996 | INFO    | scraper.cli          | Input file: test_input.xlsx
2025-08-22 10:34:09,996 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 10:34:09,997 | INFO    | scraper.cli          | Workers: 16
2025-08-22 10:34:09,997 | INFO    | scraper.cli          | Domain threshold: 65
2025-08-22 10:34:09,997 | INFO    | scraper.cli          | Max pages: 30
2025-08-22 10:34:09,997 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 10:34:09,998 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 10:34:10,221 | INFO    | scraper.cli          | Loaded 9 companies from test_input.xlsx
2025-08-22 10:34:10,223 | INFO    | scraper.orchestrator | ▶ Processing company: walter schmidt chemie gmbh
2025-08-22 10:34:10,227 | INFO    | scraper.orchestrator | ▶ Processing company: henan xinlianxin fertilizer 
2025-08-22 10:34:10,230 | INFO    | scraper.orchestrator | ▶ Processing company: mitsui toatsu chemicals 
2025-08-22 10:34:10,234 | INFO    | scraper.orchestrator | ▶ Processing company: bluetec haman
2025-08-22 10:34:10,234 | INFO    | scraper.orchestrator | ▶ Processing company: daf trucks
2025-08-22 10:34:10,235 | INFO    | scraper.orchestrator | ▶ Processing company: petrol rete 
2025-08-22 10:34:10,236 | INFO    | scraper.orchestrator | ▶ Processing company: euro dam jas doo
2025-08-22 10:34:10,236 | INFO    | scraper.orchestrator | ▶ Processing company: Synsol
2025-08-22 10:34:10,236 | INFO    | scraper.orchestrator | ▶ Processing company: speedy fuels
2025-08-22 10:34:11,465 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 10:34:11,465 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 10:34:11,465 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 10:34:11,467 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 10:34:11,469 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 10:34:11,470 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 10:34:11,470 | WARNING | scraper.orchestrator | No Google search results for: mitsui toatsu chemicals 
2025-08-22 10:34:11,470 | WARNING | scraper.orchestrator | No Google search results for: Synsol
2025-08-22 10:34:11,470 | WARNING | scraper.orchestrator | No Google search results for: bluetec haman
2025-08-22 10:34:11,793 | INFO    | scraper.orchestrator | ✓ Found domain: speedyfuels.co.uk (score: 100)
2025-08-22 10:34:12,174 | INFO    | scraper.http         | HTTP GET https://speedyfuels.co.uk → 200
2025-08-22 10:34:12,256 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/ (def from text)
2025-08-22 10:34:12,351 | INFO    | scraper.hybrid_email_extractor | JS fallback for https://www.speedyfuels.co.uk/
2025-08-22 10:34:14,238 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/ (def from text)
