2025-08-22 09:43:37,349 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 09:43:37,350 | INFO    | scraper.cli          | Input file: test_input.xlsx
2025-08-22 09:43:37,351 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 09:43:37,351 | INFO    | scraper.cli          | Workers: 16
2025-08-22 09:43:37,352 | INFO    | scraper.cli          | Domain threshold: 65
2025-08-22 09:43:37,353 | INFO    | scraper.cli          | Max pages: 30
2025-08-22 09:43:37,353 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 09:43:37,354 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 09:43:37,534 | INFO    | scraper.cli          | Loaded 9 companies from test_input.xlsx
2025-08-22 09:43:37,535 | INFO    | scraper.orchestrator | ▶ Processing company: walter schmidt chemie gmbh
2025-08-22 09:43:37,535 | INFO    | scraper.orchestrator | ▶ Processing company: henan xinlianxin fertilizer co.
2025-08-22 09:43:37,538 | INFO    | scraper.orchestrator | ▶ Processing company: mitsui toatsu chemicals;  inc.
2025-08-22 09:43:37,539 | INFO    | scraper.orchestrator | ▶ Processing company: bluetec haman co.; ltd.
2025-08-22 09:43:37,539 | INFO    | scraper.orchestrator | ▶ Processing company: daf trucks n.v.
2025-08-22 09:43:37,539 | INFO    | scraper.orchestrator | ▶ Processing company: petrol rete s.r.l.
2025-08-22 09:43:37,540 | INFO    | scraper.orchestrator | ▶ Processing company: euro dam jas doo
2025-08-22 09:43:37,540 | INFO    | scraper.orchestrator | ▶ Processing company: Synsol
2025-08-22 09:43:37,541 | INFO    | scraper.orchestrator | ▶ Processing company: speedy fuels
2025-08-22 09:43:38,250 | INFO    | scraper.orchestrator | ✓ Found domain: walter-schmidt-chemie.de (score: 89)
2025-08-22 09:43:38,562 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 09:43:38,562 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 09:43:38,563 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: ENCRYPTED_LENGTH_TOO_LONG] encrypted length too long (_ssl.c:2648)
2025-08-22 09:43:38,563 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 09:43:38,563 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 09:43:38,563 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 09:43:38,564 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 09:43:38,564 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: ENCRYPTED_LENGTH_TOO_LONG] encrypted length too long (_ssl.c:2648)
2025-08-22 09:43:38,564 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 09:43:38,564 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 09:43:38,564 | WARNING | scraper.orchestrator | No Google search results for: Synsol
2025-08-22 09:43:38,565 | WARNING | scraper.orchestrator | No Google search results for: henan xinlianxin fertilizer co.
2025-08-22 09:43:38,565 | WARNING | scraper.orchestrator | No Google search results for: bluetec haman co.; ltd.
2025-08-22 09:43:38,565 | WARNING | scraper.orchestrator | No Google search results for: speedy fuels
2025-08-22 09:43:38,565 | WARNING | scraper.orchestrator | No Google search results for: petrol rete s.r.l.
2025-08-22 09:43:38,809 | INFO    | scraper.orchestrator | ✓ Found domain: eurodamjas.com (score: 100)
