2025-08-22 11:19:26,126 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 11:19:26,126 | INFO    | scraper.cli          | Input file: test_input.xlsx
2025-08-22 11:19:26,128 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 11:19:26,128 | INFO    | scraper.cli          | Workers: 16
2025-08-22 11:19:26,129 | INFO    | scraper.cli          | Domain threshold: 65
2025-08-22 11:19:26,130 | INFO    | scraper.cli          | Max pages: 30
2025-08-22 11:19:26,130 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 11:19:26,130 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 11:19:26,299 | INFO    | scraper.cli          | Loaded 9 companies from test_input.xlsx
2025-08-22 11:19:26,299 | INFO    | scraper.orchestrator | ▶ Processing company: walter schmidt chemie gmbh
2025-08-22 11:19:26,299 | INFO    | scraper.orchestrator | ▶ Processing company: henan xinlianxin fertilizer 
2025-08-22 11:19:26,302 | INFO    | scraper.orchestrator | ▶ Processing company: mitsui toatsu chemicals 
2025-08-22 11:19:26,303 | INFO    | scraper.orchestrator | ▶ Processing company: bluetec haman
2025-08-22 11:19:26,303 | INFO    | scraper.orchestrator | ▶ Processing company: daf trucks
2025-08-22 11:19:26,303 | INFO    | scraper.orchestrator | ▶ Processing company: petrol rete 
2025-08-22 11:19:26,304 | INFO    | scraper.orchestrator | ▶ Processing company: euro dam jas doo
2025-08-22 11:19:26,304 | INFO    | scraper.orchestrator | ▶ Processing company: Synsol
2025-08-22 11:19:26,304 | INFO    | scraper.orchestrator | ▶ Processing company: speedy fuels
2025-08-22 11:19:26,977 | INFO    | scraper.orchestrator | ✓ Found domain: walter-schmidt-chemie.de (score: 89)
2025-08-22 11:19:27,322 | ERROR   | scraper.google_search | Google SSL/TLS error (1/3): [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 11:19:27,322 | ERROR   | scraper.google_search | Google SSL/TLS error (2/3): [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 11:19:27,323 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL] internal error (_ssl.c:2648)
2025-08-22 11:19:27,323 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 11:19:27,324 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 11:19:27,324 | ERROR   | scraper.google_search | Search failed with fallback: [SSL] internal error (_ssl.c:2648)
2025-08-22 11:19:27,324 | ERROR   | scraper.google_search | Google SSL/TLS error (3/3): [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 11:19:27,324 | ERROR   | scraper.google_search | Google SSL/TLS error (4/3): [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 11:19:27,324 | WARNING | scraper.orchestrator | No Google search results for: euro dam jas doo
2025-08-22 11:19:27,325 | WARNING | scraper.google_search | Google search disabled after errors: repeated SSL/TLS failures (count=4)
2025-08-22 11:19:27,325 | WARNING | scraper.google_search | Google search disabled after errors: repeated SSL/TLS failures (count=4)
2025-08-22 11:19:27,325 | WARNING | scraper.orchestrator | No Google search results for: mitsui toatsu chemicals 
2025-08-22 11:19:27,325 | WARNING | scraper.orchestrator | No Google search results for: daf trucks
2025-08-22 11:19:27,385 | INFO    | scraper.orchestrator | ✓ Found domain: speedyfuels.co.uk (score: 100)
2025-08-22 11:19:27,728 | INFO    | scraper.http         | HTTP GET https://speedyfuels.co.uk → 200
2025-08-22 11:19:27,788 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/ (def from text)
2025-08-22 11:19:27,873 | INFO    | scraper.hybrid_email_extractor | JS fallback for https://www.speedyfuels.co.uk/
2025-08-22 11:19:27,874 | INFO    | scraper.orchestrator | ✓ Found domain: bpetrol.it (score: 92)
2025-08-22 11:19:29,490 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/ (def from text)
2025-08-22 11:19:30,004 | INFO    | scraper.http         | HTTP HEAD https://speedyfuels.co.uk/sitemap.xml → 200
2025-08-22 11:19:30,425 | INFO    | scraper.http         | HTTP GET https://speedyfuels.co.uk/sitemap.xml → 200
2025-08-22 11:19:30,425 | INFO    | scraper.sitemap      | Found sitemap via standard filenames: https://speedyfuels.co.uk/sitemap.xml (0.89s)
2025-08-22 11:19:30,471 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/post-sitemap.xml → 200
2025-08-22 11:19:30,559 | INFO    | scraper.http         | HTTP GET https://bpetrol.it → 200
2025-08-22 11:19:30,612 | INFO    | scraper.email_extractor |   2 emails on https://www.bpetrol.it/ (def from text)
2025-08-22 11:19:30,612 | INFO    | scraper.hybrid_email_extractor | Static pass found 2 emails in https://www.bpetrol.it/
2025-08-22 11:19:30,613 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/page-sitemap.xml → 200
2025-08-22 11:19:30,736 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/fuel-suppliers/ → 200
2025-08-22 11:19:30,787 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/fuel-suppliers/ (def from text)
2025-08-22 11:19:30,811 | INFO    | scraper.hybrid_email_extractor | Static pass found 0 on https://www.speedyfuels.co.uk/fuel-suppliers/
2025-08-22 11:19:30,812 | INFO    | scraper.hybrid_email_extractor | JS fallback for https://www.speedyfuels.co.uk/fuel-suppliers/
2025-08-22 11:19:31,542 | INFO    | scraper.http         | HTTP HEAD https://bpetrol.it/sitemap.xml → 200
2025-08-22 11:19:32,123 | INFO    | scraper.http         | HTTP GET https://bpetrol.it/sitemap.xml → 200
2025-08-22 11:19:32,124 | INFO    | scraper.sitemap      | Found sitemap via standard filenames: https://bpetrol.it/sitemap.xml (1.51s)
2025-08-22 11:19:32,302 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/fuel-suppliers/ (def from text)
2025-08-22 11:19:32,303 | INFO    | scraper.http         | HTTP GET https://www.bpetrol.it/post-sitemap.xml → 200
2025-08-22 11:19:32,439 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/products/adblue/ → 200
2025-08-22 11:19:32,491 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/products/adblue/ (def from text)
2025-08-22 11:19:32,515 | INFO    | scraper.hybrid_email_extractor | Static pass found 0 on https://www.speedyfuels.co.uk/products/adblue/
2025-08-22 11:19:32,515 | INFO    | scraper.hybrid_email_extractor | JS fallback for https://www.speedyfuels.co.uk/products/adblue/
2025-08-22 11:19:32,720 | INFO    | scraper.http         | HTTP GET https://www.bpetrol.it/3d-flip-book-sitemap.xml → 200
2025-08-22 11:19:32,852 | INFO    | scraper.http         | HTTP GET https://www.bpetrol.it/category-sitemap.xml → 200
2025-08-22 11:19:32,904 | INFO    | scraper.http         | HTTP GET https://www.bpetrol.it/post_tag-sitemap.xml → 200
2025-08-22 11:19:33,615 | INFO    | scraper.http         | HTTP GET https://www.bpetrol.it/page-sitemap.xml → 200
2025-08-22 11:19:33,917 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/products/adblue/ (def from text)
2025-08-22 11:19:34,050 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/commercial-fuel-suppliers-uk/ → 200
2025-08-22 11:19:34,099 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/commercial-fuel-suppliers-uk/ (def from text)
2025-08-22 11:19:34,121 | INFO    | scraper.hybrid_email_extractor | Static pass found 0 on https://www.speedyfuels.co.uk/commercial-fuel-suppliers-uk/
2025-08-22 11:19:34,121 | INFO    | scraper.hybrid_email_extractor | JS fallback for https://www.speedyfuels.co.uk/commercial-fuel-suppliers-uk/
2025-08-22 11:19:34,815 | INFO    | scraper.http         | HTTP GET https://www.bpetrol.it/privacy-policy/ → 200
2025-08-22 11:19:34,837 | INFO    | scraper.email_extractor |   3 emails on https://www.bpetrol.it/privacy-policy/ (def from text)
2025-08-22 11:19:34,838 | INFO    | scraper.hybrid_email_extractor | Static pass found 3 on https://www.bpetrol.it/privacy-policy/
2025-08-22 11:19:34,838 | INFO    | scraper.orchestrator | Used sitemap for bpetrol.it
