2025-08-22 12:09:42,730 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 12:09:42,731 | INFO    | scraper.cli          | Input file: test_input.xlsx
2025-08-22 12:09:42,731 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 12:09:42,732 | INFO    | scraper.cli          | Workers: 16
2025-08-22 12:09:42,732 | INFO    | scraper.cli          | Domain threshold: 65
2025-08-22 12:09:42,732 | INFO    | scraper.cli          | Max pages: 30
2025-08-22 12:09:42,732 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 12:09:42,733 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 12:09:42,926 | INFO    | scraper.cli          | Loaded 9 companies from test_input.xlsx
2025-08-22 12:09:42,926 | INFO    | scraper.orchestrator | ▶ Processing company: walter schmidt chemie gmbh
2025-08-22 12:09:42,927 | INFO    | scraper.orchestrator | ▶ Processing company: henan xinlianxin fertilizer 
2025-08-22 12:09:42,929 | INFO    | scraper.orchestrator | ▶ Processing company: mitsui toatsu chemicals 
2025-08-22 12:09:42,929 | INFO    | scraper.orchestrator | ▶ Processing company: bluetec haman
2025-08-22 12:09:42,930 | INFO    | scraper.orchestrator | ▶ Processing company: daf trucks
2025-08-22 12:09:42,930 | INFO    | scraper.orchestrator | ▶ Processing company: petrol rete 
2025-08-22 12:09:42,930 | INFO    | scraper.orchestrator | ▶ Processing company: euro dam jas doo
2025-08-22 12:09:42,931 | INFO    | scraper.orchestrator | ▶ Processing company: Synsol
2025-08-22 12:09:42,931 | INFO    | scraper.orchestrator | ▶ Processing company: speedy fuels
2025-08-22 12:09:43,668 | INFO    | scraper.orchestrator | ✓ Found domain: walter-schmidt-chemie.de (score: 89)
2025-08-22 12:09:43,934 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 12:09:43,935 | ERROR   | scraper.google_search | Unexpected error in Google search: [PROV: CIPHER_OPERATION_FAILED] cipher operation failed (_ssl.c:2648)
2025-08-22 12:09:43,935 | ERROR   | scraper.google_search | Unexpected error in Google search: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 12:09:43,935 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 12:09:43,936 | ERROR   | scraper.google_search | Search failed with fallback: [SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:2648)
2025-08-22 12:09:43,936 | ERROR   | scraper.google_search | Search failed with fallback: [PROV: CIPHER_OPERATION_FAILED] cipher operation failed (_ssl.c:2648)
2025-08-22 12:09:43,936 | WARNING | scraper.orchestrator | No Google search results for: euro dam jas doo
2025-08-22 12:09:43,937 | WARNING | scraper.orchestrator | No Google search results for: daf trucks
2025-08-22 12:09:43,937 | WARNING | scraper.orchestrator | No Google search results for: henan xinlianxin fertilizer 
2025-08-22 12:09:44,343 | INFO    | scraper.orchestrator | ✓ Found domain: speedyfuels.co.uk (score: 100)
2025-08-22 12:09:44,716 | INFO    | scraper.http         | HTTP GET https://speedyfuels.co.uk → 200
2025-08-22 12:09:44,773 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/ (def from text)
2025-08-22 12:09:44,852 | INFO    | scraper.hybrid_email_extractor | JS fallback for https://www.speedyfuels.co.uk/
2025-08-22 12:09:46,781 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/ (def from text)
2025-08-22 12:09:47,274 | INFO    | scraper.http         | HTTP HEAD https://speedyfuels.co.uk/sitemap.xml → 200
2025-08-22 12:09:47,720 | INFO    | scraper.http         | HTTP GET https://speedyfuels.co.uk/sitemap.xml → 200
2025-08-22 12:09:47,720 | INFO    | scraper.sitemap      | Found sitemap via standard filenames: https://speedyfuels.co.uk/sitemap.xml (0.90s)
2025-08-22 12:09:47,771 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/post-sitemap.xml → 200
2025-08-22 12:09:47,911 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/page-sitemap.xml → 200
2025-08-22 12:09:48,042 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/guides/adblue-guide/ → 200
2025-08-22 12:09:48,098 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/guides/adblue-guide/ (def from text)
2025-08-22 12:09:48,125 | INFO    | scraper.hybrid_email_extractor | Static pass found 0 on https://www.speedyfuels.co.uk/guides/adblue-guide/
2025-08-22 12:09:48,126 | INFO    | scraper.hybrid_email_extractor | JS fallback for https://www.speedyfuels.co.uk/guides/adblue-guide/
2025-08-22 12:09:49,615 | INFO    | scraper.email_extractor |   0 emails on https://www.speedyfuels.co.uk/guides/adblue-guide/ (def from text)
2025-08-22 12:09:49,746 | INFO    | scraper.http         | HTTP GET https://www.speedyfuels.co.uk/contact-us/ → 200
