2025-08-22 17:57:47,475 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 17:57:47,475 | INFO    | scraper.cli          | Input file: test_input.xlsx
2025-08-22 17:57:47,476 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 17:57:47,476 | INFO    | scraper.cli          | Workers: 32
2025-08-22 17:57:47,476 | INFO    | scraper.cli          | Domain threshold: 50
2025-08-22 17:57:47,476 | INFO    | scraper.cli          | Max pages: 50
2025-08-22 17:57:47,476 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 17:57:47,476 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 17:57:47,477 | INFO    | scraper.config       | Updated max workers to 32
2025-08-22 17:57:47,716 | INFO    | scraper.cli          | Loaded 8 companies from test_input.xlsx
2025-08-22 17:57:47,716 | INFO    | scraper.orchestrator | Reset orchestrator stats and cleared domain tracking cache
2025-08-22 17:57:47,716 | INFO    | scraper.orchestrator | Phase 1: Collecting domains for 8 companies
2025-08-22 17:57:49,724 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 17:57:52,149 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 17:57:54,450 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 17:57:56,697 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 17:57:58,916 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 17:58:01,201 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 17:58:03,401 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 17:58:05,595 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 17:58:05,811 | INFO    | scraper.orchestrator | Phase 2: Batch probing 8 unique domains
2025-08-22 17:58:05,812 | INFO    | scraper.orchestrator | Batch probing 8 domains for access patterns
2025-08-22 17:58:05,812 | INFO    | scraper.thread_pool_manager | Created optimized thread pool with 32 workers
