2025-08-22 18:11:50,127 | INFO    | scraper.cli          | Email scraper starting
2025-08-22 18:11:50,127 | INFO    | scraper.cli          | Input file: test_input.xlsx
2025-08-22 18:11:50,127 | INFO    | scraper.cli          | Output file: results.xlsx
2025-08-22 18:11:50,127 | INFO    | scraper.cli          | Workers: 32
2025-08-22 18:11:50,127 | INFO    | scraper.cli          | Domain threshold: 50
2025-08-22 18:11:50,128 | INFO    | scraper.cli          | Max pages: 50
2025-08-22 18:11:50,128 | INFO    | scraper.cli          | Process PDFs: False
2025-08-22 18:11:50,128 | INFO    | scraper.cli          | Save domain only: False
2025-08-22 18:11:50,128 | INFO    | scraper.config       | Updated max workers to 32
2025-08-22 18:11:50,376 | INFO    | scraper.cli          | Loaded 8 companies from test_input.xlsx
2025-08-22 18:11:50,377 | INFO    | scraper.orchestrator | Reset orchestrator stats and cleared domain tracking cache
2025-08-22 18:11:50,383 | INFO    | scraper.orchestrator | Phase 1: Collecting domains for 8 companies
2025-08-22 18:11:52,392 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 18:11:54,856 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 18:11:57,054 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 18:11:59,321 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 18:12:01,553 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
2025-08-22 18:12:03,773 | INFO    | scraper.google_search | Processing batch of 1 unique Google search queries
